Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
9648	-31.13151	-49.5432	18.41169	0.0726023	0.0225503	0.000436367	0.00959645	0.0427492	0.0337107	0.0354224	0.0274962	0.00645444	0.00915223	0.023267	0.102584	0.0626938	0.0458593	0.019574	0.00613292	0.00437503	0.0156192	0.0781764	0.0108705	0.00399605	0.438218	1.18726	0.8130774	1.186923	0.186767	0.441175	0.774685	1.29085	2.26668	5.35428	1.213234	1.459791	0.1230334	0.114638	0.0356066	0.000689017	0.0151526	0.0675004	0.0532287	0.0559314	0.043416	0.0101915	0.0144512	0.0367383	0.161978	0.0989926	0.0724111	0.0309071	0.00968379	0.0069081	0.0246624	0.123439	0.0171644	0.0063097	0.593461	0.406539	0.6333183
9684	-28.91435	-47.3864	18.47205	0.120225	0.0683232	0.0321846	0.0144804	0.0148296	0.0393835	0.00328933	0.0362104	0.00678748	0.00906142	0.0225023	0.00814709	0.0544695	0.0248567	0.00352782	0.06096	0.0110573	0.00334022	0.0924906	0.0817731	0.0269594	2.40335	0.532216	1.509847	0.4901529	0.511236	0.720932	0.902954	1.10748	1.38709	1.95604	0.4851236	0.3246374	1.505249	0.163603	0.0929745	0.0437969	0.019705	0.0201801	0.0535933	0.00447613	0.0492753	0.00923644	0.0123308	0.0306213	0.0110866	0.0741224	0.0338251	0.00480068	0.0829547	0.0150469	0.00454538	0.125862	0.111277	0.0366865	0.245076	0.754924	0.7348594
9720	-32.63167	-48.33204	15.70037	0.205862	0.144721	0.0210399	0.173758	0.121405	0.103763	0.0242212	0.0189618	0.00987	0.0758318	0.0480998	0.0629334	0.152142	0.0742501	0.0435399	0.127812	0.0485818	0.112525	0.0469061	0.243575	0.0164568	0.164926	1.27836	0.1555215	1.844479	0.938879	0.96971	0.99045	1.00964	1.03124	1.0651	0.04560277	11.85996	0.04300478	0.10972	0.0771328	0.0112138	0.0926092	0.0647059	0.0553033	0.0129093	0.0101062	0.00526048	0.0404166	0.0256361	0.033542	0.0810881	0.0395736	0.0232057	0.0681206	0.025893	0.059973	0.0249999	0.12982	0.00877108	0.922239	0.0777607	1.876254
9756	-41.46298	-56.76476	15.30178	0.00548589	0.00576416	0.00323894	0.00574536	0.00258859	0.000339362	0.00518989	0.00110052	0.00154334	0.00434937	0.00207064	0.00752854	0.00570526	0.000545012	0.00562702	0.0173727	0.00355402	0.00868495	0.00525832	0.0199144	0.000180321	1.9193	0.693567	1.199255	0.8007449	0.0170289	0.137197	0.538106	1.85837	7.28877	58.7235	2.944944	0.6677018	0.9224283	0.0490747	0.051564	0.0289743	0.0513958	0.0231565	0.0030358	0.0464268	0.00984482	0.0138061	0.0389078	0.0185231	0.0673474	0.0510371	0.00487547	0.0503371	0.155409	0.0317929	0.0776922	0.047039	0.178146	0.00161308	0.400372	0.599628	0.1117865
9792	-34.59407	-52.51736	17.92328	0.00374035	0.0142642	0.0453319	0.00557799	0.0194005	0.0008846	0.0095398	0.00994718	0.0177496	0.00976242	0.0466212	0.0441289	0.0032927	0.0090582	0.0074105	0.046233	0.0175342	0.127359	0.0734565	0.0284134	0.00489897	2.00112	0.666293	1.047202	0.9527983	0.395865	0.636389	0.868491	1.15142	1.57137	2.52611	0.670055	0.9098517	1.001122	0.006868	0.0261919	0.0832381	0.0102423	0.035623	0.0016243	0.0175169	0.0182649	0.0325917	0.0179257	0.0856055	0.0810291	0.00604602	0.0166326	0.0136071	0.0848927	0.0321961	0.233856	0.13488	0.0521724	0.00899545	0.476399	0.523601	0.5446053
9828	-28.67641	-47.83608	19.15967	0.0039688	0.0635936	0.00395413	0.0164535	0.0928117	0.00319822	0.0495842	0.0452417	0.087924	0.191732	0.05448	0.0176207	0.00591252	0.103396	0.047596	0.0854277	0.0237001	0.38577	0.0199604	0.0669237	0.119322	0.446326	1.18456	1.09789	0.9021099	0.771848	0.881351	0.961363	1.04019	1.13462	1.29559	0.1872512	0.8216759	0.1255957	0.00266618	0.0427213	0.00265633	0.0110532	0.0623496	0.00214852	0.03331	0.0303927	0.0590661	0.128803	0.0365989	0.0118374	0.00397195	0.0694597	0.0319743	0.0573891	0.0159214	0.259154	0.0134091	0.0449584	0.0801587	0.451055	0.548945	1.48857
9864	-28.37612	-48.02726	19.65114	0.000628629	0.055272	0.00842414	0.0287949	0.0471666	0.00942	0.019632	0.0760393	0.0178088	0.0108527	0.0253783	0.0750348	0.0240696	0.00862706	0.0468178	0.0334668	0.167219	0.0355953	0.0107054	0.00563412	0.197246	1.24125	0.919582	1.761996	0.2380042	0.305266	0.56063	0.834818	1.19787	1.78371	3.27583	0.8579722	0.1350765	0.4499346	0.000695514	0.0611528	0.00932045	0.0318586	0.052185	0.0104223	0.0217208	0.0841297	0.0197036	0.0120074	0.0280785	0.0830183	0.0266306	0.00954497	0.0517991	0.0370276	0.185011	0.0393826	0.0118445	0.00623359	0.218233	0.119002	0.880998	0.9038336
9900	-30.00991	-49.08734	19.07743	0.0276395	0.109568	0.00350512	0.0175618	0.0736367	0.0179886	0.0144835	0.117716	0.0528092	0.00610144	0.0209702	0.0142516	0.0549683	0.0150181	0.0518633	0.00389606	0.067857	0.323107	0.0923306	0.0740333	0.181327	1.29499	0.901671	1.379665	0.6203348	0.846257	0.921813	0.97492	1.02572	1.08482	1.18167	0.1207031	0.449627	0.4787366	0.0206167	0.0817284	0.00261453	0.0130996	0.0549268	0.013418	0.0108035	0.0878066	0.0393912	0.00455116	0.015642	0.0106305	0.0410018	0.0112022	0.0386857	0.00290613	0.0506157	0.241011	0.0688709	0.0552226	0.135255	0.310167	0.689833	1.340633
9936	-29.00395	-46.65884	17.65489	0.0237896	0.067643	0.0662396	0.00487485	0.0130505	0.0117808	0.00580103	0.11421	0.0269543	0.0158301	0.0368434	0.0727343	0.00858522	0.0257289	0.0668596	0.0105041	0.0283085	0.0973922	0.33642	0.0445137	0.0850517	1.19021	0.936597	0.6888803	1.31112	0.544613	0.743514	0.911685	1.09687	1.34496	1.83617	0.439395	1.903262	0.4235936	0.0204533	0.0581567	0.0569502	0.0041912	0.0112203	0.0101286	0.0049875	0.098193	0.0231742	0.0136101	0.0316765	0.0625341	0.00738123	0.0221207	0.0574832	0.00903097	0.0243385	0.0837339	0.289241	0.0382711	0.073124	0.65556	0.34444	1.163115
9972	-31.08477	-45.78809	14.70331	0.0562688	0.0507302	0.000887161	0.0053064	0.00628082	0.00285415	0.00766912	0.0149549	0.00440624	0.00976778	0.0500147	0.0230385	0.00677542	0.00689066	0.00997274	0.0106292	0.0226671	0.0103994	0.0575878	0.173729	0.0253623	2.87697	0.374343	0.5886182	1.411382	0.085975	0.302197	0.688431	1.45258	3.3091	11.6313	1.774193	2.397788	2.561791	0.101168	0.0912099	0.00159506	0.00954059	0.0112925	0.00513159	0.0137886	0.026888	0.00792215	0.0175619	0.0899234	0.0414218	0.0121818	0.012389	0.0179304	0.0191107	0.0407541	0.0186976	0.103539	0.312354	0.0455999	0.705691	0.294309	0.5561924
10008	-28.34074	-43.05983	14.71909	0.03661	0.153896	0.00716561	0.0450314	0.0473062	0.0334163	0.00932122	0.0364413	0.00789398	0.0979214	0.1053	0.0117815	0.0142577	0.000694617	0.172659	0.0125354	0.0701647	0.0886703	0.088826	0.325804	0.0632558	3.3851	0.204967	1.278609	0.721391	0.136487	0.378601	0.738585	1.35394	2.6413	7.32669	1.440009	0.5641998	5.505104	0.0256202	0.107698	0.0050146	0.0315136	0.0331055	0.0233852	0.00652312	0.0255021	0.00552432	0.0685267	0.0736903	0.00824488	0.00997771	0.000486103	0.120829	0.00877245	0.0491023	0.0620527	0.0621617	0.228002	0.0442673	0.360695	0.639305	1.428951
10044	-34.68096	-51.5119	16.83094	0.0685781	0.110135	0.00667731	0.0234373	0.112428	0.129691	0.0294948	0.00490361	0.00474338	0.354572	0.161032	0.0342554	0.0314608	0.00461397	0.0457522	0.0229994	0.0515571	0.0890595	0.111801	0.157197	0.0264613	1.68859	0.770471	1.010267	0.9897331	0.255923	0.514438	0.812721	1.23044	1.94387	3.90743	0.9854563	0.9796748	0.7305438	0.0433805	0.0696683	0.00422387	0.0148257	0.0711187	0.0820388	0.0186575	0.00310188	0.00300052	0.224292	0.101864	0.021669	0.0199012	0.00291867	0.0289415	0.0145488	0.0326136	0.0563365	0.0707219	0.0994383	0.0167386	0.494867	0.505133	1.58085
10080	-32.57917	-48.8822	16.30303	0.0902886	0.0845266	0.0272184	0.0210478	0.0386591	0.0191892	0.0140345	0.00402781	0.00117412	0.119956	0.148486	0.0075591	0.129317	0.0757054	0.136744	0.194383	0.292179	0.0807406	0.127226	0.125154	0.405482	1.32109	0.892969	0.5768642	1.423136	0.98549	0.992897	0.997778	1.00223	1.00715	1.01472	0.01056888	2.467021	0.4931469	0.04213	0.0394413	0.0127005	0.00982119	0.0180389	0.00895394	0.00654867	0.00187943	0.000547861	0.0559732	0.0692856	0.00352718	0.0603413	0.0353252	0.0638067	0.0907018	0.136335	0.0376747	0.0593653	0.0583988	0.189204	0.711568	0.288432	2.143098
10116	-31.20342	-45.07478	13.87136	0.269307	0.574281	0.136042	0.00850225	0.0438822	0.0164899	0.00125292	0.0448566	0.0502132	0.00816916	0.148249	0.00821947	0.0504784	0.0609625	0.0833978	0.166135	0.0255623	0.26961	0.0636368	0.304334	0.10958	2.57775	0.474082	0.7873207	1.212679	0.180116	0.433441	0.770423	1.29799	2.30712	5.55199	1.239453	1.540261	1.812455	0.110229	0.235057	0.055683	0.00348002	0.0179613	0.00674942	0.000512827	0.0183601	0.0205526	0.00334369	0.0606794	0.00336428	0.0206611	0.0249523	0.0341352	0.0679999	0.0104628	0.110353	0.0260469	0.124565	0.0448516	0.60634	0.39366	2.443161
10152	-32.13702	-49.11878	16.98176	0.0862654	0.159815	0.157632	0.0613327	0.178468	0.0240058	0.00489194	0.0664333	0.050723	0.254335	0.123612	0.00737982	0.0109343	0.0508045	0.0491182	0.0159426	0.00836828	0.237184	0.00935948	0.189157	0.141169	1.68187	0.772709	1.331563	0.6684366	0.245635	0.504247	0.807663	1.23814	1.98316	4.07108	1.015122	0.5019939	0.7255307	0.0457173	0.0846958	0.0835389	0.0325039	0.0945809	0.0127221	0.00259253	0.0352071	0.0268812	0.134788	0.0655095	0.00391101	0.00579475	0.0269244	0.0260307	0.00844895	0.00443486	0.125698	0.00496016	0.100246	0.0748141	0.334218	0.665782	1.886932
10188	-30.04009	-47.49617	17.45608	0.0138231	0.0405499	0.0500656	0.0020323	0.0644983	0.0110865	0.0267487	0.0991123	0.0137463	0.0462719	0.0354568	0.112226	0.0215711	0.0127882	0.0676205	0.0798881	0.00390503	0.0403668	0.00727118	0.0371725	0.110974	1.56762	0.810793	0.689983	1.310017	0.459829	0.684616	0.888511	1.12548	1.46067	2.17472	0.561753	1.898622	0.6444815	0.0154073	0.0451973	0.0558035	0.00226522	0.0718904	0.0123571	0.0298143	0.110472	0.0153218	0.0515751	0.0395204	0.125089	0.0240434	0.0142538	0.0753704	0.089044	0.00435259	0.0449932	0.00810452	0.0414328	0.123693	0.655008	0.344992	0.8971755
10224	-25.80163	-43.23188	17.43025	0.114226	0.347105	0.0497911	0.0258599	0.0653813	0.0788716	0.050055	0.0559799	0.0737887	0.0133514	0.0280443	0.101015	0.0154611	0.0310529	0.0406125	0.302819	0.0278324	0.31341	0.0506733	0.229699	0.0986476	1.62619	0.79127	1.273049	0.7269513	0.790194	0.891507	0.964806	1.03648	1.1217	1.26551	0.1702657	0.5710318	0.6850551	0.0540415	0.164219	0.0235566	0.0122346	0.0309325	0.0373149	0.0236815	0.0264846	0.0349101	0.00631666	0.013268	0.0477909	0.00731477	0.0146914	0.0192142	0.143267	0.0131678	0.148277	0.023974	0.108673	0.0466711	0.363476	0.636524	2.113677
10260	-30.71436	-47.10457	16.39021	0.281833	0.0581746	0.0687069	0.0035788	0.0686321	0.0369439	0.00163032	0.152715	0.015437	0.00373212	0.0986857	0.0454254	0.0043751	0.0499592	0.0277896	0.0767749	0.046927	0.221454	0.0395544	0.286516	0.0404622	1.90855	0.69715	0.9805324	1.019468	0.221878	0.479842	0.795259	1.25745	2.08402	4.50698	1.088672	1.039708	0.9125477	0.172977	0.0357051	0.0421694	0.00219651	0.0421235	0.0226746	0.00100062	0.0937301	0.00947455	0.00229062	0.0605691	0.0278802	0.00268525	0.0306629	0.0170561	0.0471212	0.0288018	0.135919	0.0242768	0.175851	0.024834	0.509734	0.490266	1.629308
10296	-31.15307	-49.23657	18.0835	0.03827	0.039649	0.00995078	0.0245295	0.0162238	0.018567	0.00862077	0.0630028	0.0106994	0.031574	0.0062755	0.0278859	0.0098508	0.00417006	0.0450103	0.0582731	0.00684584	0.00248796	0.0139752	0.025092	7.98517e-05	2.93433	0.355222	1.523931	0.4760686	0.687142	0.832774	0.944509	1.05875	1.20081	1.4553	0.2713054	0.312395	2.75352	0.0830092	0.0860002	0.0215836	0.0532054	0.03519	0.0402725	0.0186988	0.136656	0.0232075	0.0684853	0.0136118	0.0604856	0.0213668	0.00904503	0.0976291	0.126397	0.0148489	0.0053965	0.0303128	0.0544256	0.000173202	0.238034	0.761966	0.4610335
10332	-30.82289	-48.06464	17.24174	0.0611808	0.114987	0.00705797	0.0254581	0.0179532	0.0124395	0.0263719	0.218011	0.104844	0.141811	0.00255087	0.0662215	0.0883058	0.00405074	0.123462	0.00511765	0.00108443	0.0658469	0.26263	0.0231879	0.0181333	2.37599	0.541336	1.394985	0.6050151	0.306864	0.562059	0.835481	1.19692	1.77917	3.25877	0.8541981	0.4337073	1.46304	0.0439926	0.0826826	0.0050751	0.0183059	0.0129094	0.00894471	0.0189629	0.156763	0.0753893	0.10197	0.00183422	0.0476171	0.063497	0.00291272	0.0887767	0.00367989	0.000779768	0.0473478	0.188846	0.0166735	0.0130389	0.302508	0.697492	1.390707
10368	-39.94226	-55.99565	16.05339	0.0563661	0.0243002	0.053974	0.00565986	0.00467772	0.0111655	0.0253581	0.07231	0.00274123	0.00205087	0.260671	0.143103	0.00363745	0.0137812	0.0160569	0.0846245	0.0559377	0.0613173	0.08901	0.0219902	0.0371518	3.17937	0.273544	1.274177	0.7258235	0.23824	0.496785	0.803915	1.24391	2.01294	4.19744	1.037225	0.5696412	3.874296	0.0538933	0.0232342	0.0516061	0.00541156	0.0044725	0.0106756	0.0242456	0.0691377	0.00262097	0.0019609	0.249235	0.136824	0.00347787	0.0131766	0.0153525	0.080912	0.0534836	0.0586272	0.085105	0.0210255	0.0355219	0.362912	0.637088	1.045884
10404	-28.20147	-44.98674	16.78527	0.349978	0.163632	0.0272424	0.00279156	0.0743072	0.00993494	0.0209942	0.175439	0.104644	0.0134174	0.379661	0.057334	0.0307982	0.00067183	0.042508	0.0477054	0.00737188	0.124875	0.392408	0.0257282	0.179546	1.61757	0.794145	0.948913	1.051087	0.975282	0.987868	0.996199	1.00382	1.01228	1.02534	0.01809759	1.107675	0.678955	0.156871	0.0733451	0.0122109	0.00125127	0.0333069	0.00445316	0.00941029	0.0786372	0.0469049	0.00601411	0.170176	0.0256989	0.0138047	0.000301136	0.0190534	0.0213831	0.00330431	0.0559729	0.17589	0.0115322	0.0804781	0.525544	0.474456	2.230987
10440	-31.45703	-48.8671	17.41007	0.028343	0.0750924	0.0291446	0.0054658	0.0692302	0.00166224	0.0190298	0.0102564	0.0437857	0.0233687	0.035916	0.0029691	0.00164491	0.00576244	0.0330756	0.0154974	0.0164064	0.0264055	0.0267189	0.130566	0.00121074	1.52475	0.825084	0.9966707	1.003329	0.121335	0.357485	0.725479	1.3784	2.79732	8.24165	1.525097	1.006681	0.6159963	0.0471165	0.124831	0.048449	0.00908616	0.115086	0.00276325	0.0316345	0.0170499	0.0727879	0.0388473	0.0597056	0.00493573	0.00273445	0.0095793	0.0549838	0.0257624	0.0272734	0.0438956	0.0444166	0.217049	0.00201269	0.501665	0.498335	0.6015519
10476	-29.82821	-47.93809	18.10988	0.106034	0.221496	0.014712	0.0425783	0.0332335	0.0158951	0.0301982	0.077208	0.00750196	0.0155439	0.089661	0.0457248	0.0466905	0.0143195	0.00563827	0.122995	0.0521721	0.122463	0.23413	0.18237	0.0146673	2.23104	0.589653	1.393777	0.6062229	0.990332	0.995273	0.998523	1.00148	1.00475	1.00976	0.007024538	0.4349497	1.261218	0.0709149	0.148135	0.00983926	0.028476	0.0222263	0.0106305	0.0201963	0.0516361	0.00501725	0.0103957	0.0599645	0.0305804	0.0312262	0.00957678	0.00377083	0.0822579	0.0348923	0.0819026	0.156584	0.121968	0.00980936	0.303111	0.696889	1.495234
10512	-36.71509	-54.79009	18.075	0.0477742	0.0235958	0.0376885	0.0202516	0.0547568	0.0407555	0.0345003	0.0138812	0.00427575	0.00981414	0.00818302	0.0117309	0.00276573	0.000422158	0.0257717	0.0171363	0.0402505	0.0301753	0.0372839	0.0558028	0.0645709	0.565967	1.14468	0.9376618	1.062338	0.0968957	0.320345	0.701071	1.42639	3.12163	10.3204	1.687729	1.132965	0.1648113	0.0821729	0.0405853	0.0648252	0.0348332	0.0941831	0.0701004	0.0593414	0.0238759	0.00735439	0.0168806	0.014075	0.0201774	0.00475713	0.000726122	0.044328	0.0294749	0.0692319	0.0519022	0.0641292	0.0959821	0.111064	0.531169	0.468831	0.581387
10548	-34.40716	-52.89308	18.48592	0.0110975	0.0939043	0.0661722	0.0424294	0.07489	0.0779534	0.0739149	0.0578512	0.0319453	0.0576965	0.00375945	0.0155923	0.00461558	0.0106994	0.124018	0.0447028	0.223469	0.0167236	0.0787623	0.286269	0.148841	1.51357	0.828812	1.463275	0.5367248	0.575517	0.7638	0.919373	1.0877	1.30924	1.73757	0.3994854	0.3667969	0.6087291	0.00718139	0.0607674	0.0428214	0.0274569	0.0484628	0.0504452	0.0478318	0.0374367	0.0206724	0.0373366	0.00243282	0.0100901	0.00298683	0.00692381	0.0802547	0.0289281	0.144612	0.0108222	0.0509687	0.185251	0.0963183	0.268362	0.731638	1.545308
10584	-39.52773	-51.30336	11.77563	0.0577612	0.014296	0.00379752	0.0257821	0.0341954	0.0226609	0.0428897	0.00385052	0.0322607	0.0642767	0.136038	0.0733704	0.0764907	0.00211494	0.0788353	0.0390244	0.0187786	0.0238231	0.0668321	0.0544893	0.119602	3.84436	0.0518815	1.285614	0.7143857	0.0322422	0.187307	0.592994	1.68636	5.33882	31.0153	2.483366	0.5556765	24.69958	0.0582758	0.0144233	0.00383136	0.0260118	0.0345001	0.0228628	0.0432718	0.00388482	0.0325481	0.0648494	0.13725	0.0740241	0.0771722	0.00213378	0.0795377	0.039372	0.0189459	0.0240353	0.0674275	0.0549748	0.120667	0.357193	0.642807	0.9911692
10620	-37.33966	-52.00009	14.66043	0.0484789	0.114908	0.00838341	0.106295	0.0564351	0.091593	0.0579431	0.0530349	0.0800451	0.0515619	0.0999382	0.0552631	0.0792201	0.0219765	0.119094	0.00871292	0.0233335	0.041363	0.123367	0.0559306	0.0216188	3.38844	0.203854	0.9897255	1.010274	0.225191	0.483323	0.797054	1.25462	2.06901	4.44068	1.077957	1.020762	5.540623	0.0367683	0.0871506	0.00635831	0.0806186	0.0428027	0.0694678	0.0439463	0.0402237	0.0607094	0.0391066	0.0757971	0.0419137	0.0600837	0.0166679	0.0903257	0.00660823	0.017697	0.0313713	0.0935666	0.04242	0.0163966	0.505137	0.494863	1.318496
10656	-27.65469	-44.92161	17.26692	0.10948	0.241173	0.00745298	0.0503297	0.0816662	0.202066	0.0227424	0.0281528	0.0781254	0.0368596	0.0105261	0.13695	0.158813	0.00017928	0.0951697	0.00315621	0.0227949	0.0132595	0.0308145	0.209688	0.00367447	0.811416	1.06286	0.5914952	1.408505	0.535633	0.73751	0.909381	1.09965	1.35591	1.86695	0.4514166	2.381262	0.2544755	0.0709495	0.156294	0.00482995	0.0326165	0.0529243	0.13095	0.0147384	0.0182446	0.0506297	0.0238871	0.00682152	0.0887515	0.10292	0.000116184	0.0616753	0.0020454	0.0147724	0.00859292	0.0199695	0.13589	0.00238127	0.704252	0.295748	1.543075
10692	-41.33487	-57.96254	16.62767	0.533711	0.0555963	0.0267934	0.0776905	0.297305	0.266335	0.0238449	0.117274	0.0796546	0.0599568	0.106819	0.418069	0.111192	0.0500809	0.147278	0.120436	0.044514	0.0213279	0.0212689	0.32629	0.000696615	1.79144	0.736186	1.522886	0.4771139	0.971422	0.985959	0.995598	1.00442	1.01424	1.02942	0.02096504	0.3132958	0.8111359	0.18365	0.0191307	0.00921959	0.0267333	0.102302	0.0916458	0.00820504	0.040354	0.0274091	0.0206311	0.0367565	0.143858	0.0382612	0.0172328	0.0506781	0.0414421	0.0153172	0.00733892	0.00731863	0.112276	0.000239705	0.238557	0.761443	2.906134
10728	-30.34819	-47.67309	17.3249	0.00783057	0.043239	0.0254295	0.0116074	0.0213053	0.0361414	0.0151509	0.017003	0.018753	0.0340767	0.364891	0.106513	0.0306791	0.000177347	0.0999865	0.0540854	0.0160306	0.0148095	0.0612602	0.0694538	0.00108813	2.62963	0.45679	1.207287	0.7927131	0.489798	0.706025	0.897087	1.11472	1.41638	2.04166	0.5160999	0.6566071	1.918917	0.00746117	0.0411992	0.0242298	0.0110598	0.0203002	0.0344364	0.0144362	0.0162009	0.0178683	0.0324691	0.347677	0.101488	0.0292318	0.00016898	0.0952697	0.0515339	0.0152744	0.0141109	0.0583703	0.0661773	0.00103679	0.396357	0.603643	1.049511
10764	-31.74178	-50.93034	19.18856	0.0152258	0.091476	0.0539191	0.0113517	0.0187461	0.0329123	0.00198274	0.0642566	0.0305404	0.0214609	0.0568119	0.05899	0.0142744	0.00787553	0.0596642	0.218076	0.119285	0.0111773	0.00520871	0.0140757	0.0368668	0.943834	1.01872	1.47524	0.5247596	0.262852	0.521185	0.816031	1.22544	1.9187	3.80442	0.9661374	0.3557112	0.3088294	0.016126	0.0968844	0.0571069	0.0120229	0.0198544	0.0348582	0.00209997	0.0680556	0.0323461	0.0227298	0.0601708	0.0624776	0.0151183	0.00834116	0.0631918	0.23097	0.126337	0.0118381	0.00551667	0.0149079	0.0390465	0.26238	0.73762	0.9441771
10800	-33.46297	-49.73674	16.27377	0.0378802	0.0693116	0.00823722	0.0302878	0.0344161	0.0318329	0.0100646	0.0351163	0.011192	0.024488	0.0474366	0.00726271	0.0140545	0.00257288	0.011728	0.040499	0.0261675	0.000838255	0.0144323	0.0331584	0.0494292	2.60402	0.465326	0.6297456	1.370254	0.378258	0.622424	0.862499	1.15942	1.60662	2.6437	0.7029517	2.175886	1.865376	0.0700958	0.128258	0.0152426	0.0560464	0.0636856	0.0589056	0.0186241	0.0649813	0.0207104	0.045314	0.0877795	0.0134394	0.0260072	0.00476101	0.0217023	0.0749418	0.0484219	0.00155116	0.0267064	0.0613583	0.0914667	0.685127	0.314873	0.540406
10836	-34.56579	-47.80321	13.23742	0.00773409	0.13287	0.0339172	0.0104795	0.0682598	0.0890101	0.0590376	0.126658	0.00112997	0.0297427	0.206183	0.0458608	0.0107769	0.106462	0.0218834	0.0706282	0.029236	0.000538662	0.0836862	0.00576738	0.134276	3.2996	0.233466	0.2869154	1.713085	0.425168	0.658943	0.877978	1.13898	1.51758	2.35201	0.6184203	5.970696	4.711031	0.00607005	0.104283	0.0266197	0.0082248	0.0535733	0.0698591	0.0463353	0.0994071	0.000886854	0.0233434	0.161822	0.0359936	0.00845821	0.0835558	0.0171751	0.0554322	0.0229457	0.000422766	0.0656807	0.0045265	0.105385	0.856542	0.143458	1.274138
10872	-35.23408	-49.09472	13.86064	0.000327679	0.0659766	0.0433512	0.0625812	0.171489	0.130123	0.0169131	0.0412189	0.0252563	0.0177179	0.0145849	0.035018	0.00813122	0.300106	0.0256141	0.0466542	0.065299	0.00261448	0.0951451	0.0284874	0.0288455	3.54217	0.152609	0.9364341	1.063566	0.146027	0.391283	0.746216	1.34009	2.55569	6.84807	1.391161	1.135762	7.736949	0.000267394	0.0538385	0.0353756	0.0510678	0.139939	0.106184	0.0138015	0.0336356	0.0206098	0.0144582	0.0119016	0.0285756	0.00663527	0.244893	0.0209017	0.0380709	0.0532855	0.00213348	0.0776406	0.0232464	0.0235386	0.531783	0.468217	1.225454
10908	-46.89735	-55.4932	8.595857	0.00673281	0.0505412	0.00684501	0.0292039	0.0513801	0.218536	0.0234744	0.0129446	0.129571	0.0268631	0.01181	0.0199303	0.025719	0.00146842	0.0335678	0.0360897	0.0777115	0.14045	0.0385144	0.0490569	0.0480648	3.94358	0.0188056	0.5345803	1.46542	0.0697277	0.272851	0.666836	1.49962	3.665	14.3415	1.925646	2.741253	69.90068	0.00648337	0.0486687	0.00659141	0.028122	0.0494765	0.210439	0.0226047	0.012465	0.12477	0.0258678	0.0113724	0.0191919	0.0247662	0.00141402	0.0323242	0.0347526	0.0748324	0.135246	0.0370875	0.0472394	0.0462841	0.73271	0.26729	1.038474
10944	-46.48929	-58.69946	12.21017	0.00784542	0.14707	0.0176552	0.0100134	0.0820993	0.0529584	0.0175318	0.0908823	0.195367	0.11872	0.110944	0.209768	0.0178148	0.144354	0.0160021	0.0918386	0.0123046	0.0122485	0.039903	0.0268482	0.127048	3.73652	0.0878282	1.358765	0.6412349	0.032545	0.188163	0.593838	1.68396	5.31453	30.7267	2.476606	0.4719247	14.18116	0.00506412	0.0949321	0.0113962	0.00646356	0.0529941	0.034184	0.0113165	0.0586634	0.126107	0.0766324	0.0716128	0.135402	0.0114993	0.0931788	0.0103291	0.0592807	0.00794246	0.00790627	0.0257569	0.0173302	0.0820077	0.320617	0.679383	1.549216
10980	-36.7458	-52.65552	15.90972	0.0144954	0.312595	0.0279129	0.0230993	0.0174317	0.0493527	0.00488871	0.0112544	0.139518	0.106591	0.148742	0.0247539	0.176711	0.031084	0.407207	0.115613	0.0155896	0.012352	0.0690608	0.0934756	0.157299	2.69779	0.43407	1.111655	0.8883453	0.524969	0.730312	0.906603	1.10302	1.36928	1.90487	0.4659572	0.7991198	2.071699	0.00739928	0.159566	0.0142483	0.0117912	0.00889816	0.0251924	0.00249548	0.0057449	0.071218	0.0544102	0.0759264	0.0126358	0.0902035	0.015867	0.207862	0.0590155	0.00795783	0.00630515	0.0352526	0.0477153	0.0802943	0.444173	0.555827	1.959027
